"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Livery","70780","ACTIVE","CHEVROLET","SUBURBAN","2024","BLACK","Gasoline","N","SIGNATURE TRANSPORTATION GROUP LLC","7958 W. CATHERINE AVE.","CHICAGO","IL","60656",,,"70780Livery"
"Taxi","167","SURRENDER","TOYOTA","CAMRY","2011","BLUE/WHITE","Hybrid","N","MCCAB VI CORP.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","167Taxi"
"Ambulance","721516","ACTIVE","MERCEDES","SPRINTER","2019","YELLOW","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721516Ambulance"
"Ambulance","721517","ACTIVE","MERCEDES","SPRINTER","2019","YELLOW","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721517Ambulance"
"Ambulance","721518","ACTIVE","MERCEDES","SPRINTER","2019","YELLOW","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721518Ambulance"
"Taxi","115","ACTIVE","TOYOTA","RAV4","2020","WHITE","Hybrid","N","SIAPAI TAXI LLC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","115Taxi"
"Taxi","837","ACTIVE","TOYOTA","RAV4","2016","WHITE/BLACK/STRIPES","Hybrid","N","LETERNEL EST GRAND INC","5765 N. LINCOLN AVE.","CHICAGO","IL","60659","Independent1","Owner-Operator","837Taxi"
"Livery","7490","ACTIVE","LINCOLN","NAVIGATOR L","2024","BLACK","Gasoline","N","METRO CHICAGO LIMO INC.","3700 S. ASHLAND AVE.","CHICAGO","IL","60609",,,"7490Livery"
"Taxi","6195","ACTIVE","TOYOTA","SIENNA","2019","ORANGE","Gasoline","Y","AQRAMAR TAXI INC.","4301 W. MONTROSE AVE.","CHICAGO","IL","60641","WOLLEY TAXI","Owner Manager","6195Taxi"
"Livery","8317","VIOLATION","MERCEDES","S560","2018","BLACK","Gasoline","N","LEGENDARY PRIVATE CAR COMPANY","5843 W. STRONG ST.","CHICAGO","IL","60630",,,"8317Livery"
"Taxi","1882","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","EC CHICAGO TAXI LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","1882Taxi"
"Livery","9043","ACTIVE","TESLA","Y","2023","BLACK","Gasoline","N","NEWDAY TRANSPORTATION LLC","4640 N. SHERIDAN RD.","CHICAGO","IL","60640",,,"9043Livery"
"Taxi","1553","VIOLATION","TOYOTA","PRIUS","2016","WHITE","Hybrid","N","ILYASEEN CAB CO.","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1553Taxi"
"Medicar","20508","INACTIVE","DODGE","CARAVAN","2006","BLUE","Gasoline","N","ROZELL TRANSPORT INC.","7201 S. SOUTH SHORE DR.","CHICAGO","IL","60649",,,"20508Medicar"
"Taxi","3476","VIOLATION","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","YOHANA TAXI CORP.","6550 N. CLARK ST.","CHICAGO","IL","60626","DIS-AFFILIATED","Owner-Operator","3476Taxi"
"Taxi","4629","VIOLATION","FORD","ESCAPE","2011","WHITE","Hybrid","N","HUMIDITY II HACKING CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","4629Taxi"
"Charter Sightseeing","22993","INACTIVE","FREIGHLINE","TROLLEY","2005","RED/GREEN","Gasoline","N","SCT USA INC","4455 N. KNOX AVE.","CHICAGO","IL","60630",,,"22993Charter Sightseeing"
"Livery","7233","VIOLATION","CADILLAC","XTS","2019","BLACK","Gasoline","N","TAXISI CAB AND  LIMO SERVICES LLC","5644 W. 63RD PL.","CHICAGO","IL","60638",,,"7233Livery"
"Livery","8316","VIOLATION","CHEVROLET","SUBURBAN","2017","BLACK","Gasoline","N","ESSAAR CORPORATION","6101 N. WASHTENAW AVE.","CHICAGO","IL","60659",,,"8316Livery"
"Taxi","4778","ACTIVE","TOYOTA","PRIUS","2014","WHITE","Hybrid","N","HASINA CORP","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Chicago Taxicab Management Inc.","4778Taxi"
"Taxi","1761","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Gasoline","N","S. BAIG CORP.","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","Globe Taxi Association Inc","Owner-Operator","1761Taxi"
"Livery","7847","ACTIVE","CHEVROLET","SUBURBAN","2023","BLACK","Gasoline","N","YANG SU","220 W. 19TH ST.","CHICAGO","IL","60616",,,"7847Livery"
"Livery","9978","ACTIVE","LINCOLN","NAVIGATOR","2019","BLACK","Gasoline","N","LAL'S INC","6104 N. OAKLEY AVE.","CHICAGO","IL","60659",,,"9978Livery"
"Taxi","1628","VIOLATION","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","ZGBA TRANS INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","DIS-AFFILIATED","Owner Manager","1628Taxi"
"Ambulance","5300","ACTIVE","FORD","T250","2021","YELLOW","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5300Ambulance"
"Taxi","6204","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","RANGERS TAXI LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","6204Taxi"
"Taxi","3508","ACTIVE","TOYOTA","CAMRY","2016","YELLOW","Hybrid","N","AHMED MURAD CORP.","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","Yellow Cab Association","Owner-Operator","3508Taxi"
"Medicar","21447","ACTIVE","DODGE","CARAVAN","2007","BLUE","Gasoline","N","CHOSEN 4 FAVOR LLC","7942 S. BISHOP ST.","CHICAGO","IL","60620",,,"21447Medicar"
"Taxi","1497","ACTIVE","TOYOTA","CAMRY","2013","WHITE","Hybrid","N","MIL'S ENTERPRIESES INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","5 Star Taxi Association Inc","Owner-Operator","1497Taxi"
"Taxi","6497","SURRENDER","TOYOTA","PRIUS","2011","WHITE","Hybrid","N","FARHAN TRANSPORTATION INC.","6304 N. CLARK ST.","CHICAGO","IL","60660","Flash Cab Co","Owner Manager","6497Taxi"
"Livery","7947","ACTIVE","CADILLAC","ESCALADE ESV","2024","BLACK","Gasoline","N","D M LIMO INC.","380 E. 71ST ST.","CHICAGO","IL","60619",,,"7947Livery"
"Livery","7950","ACTIVE","LINCOLN","AVIATOR","2024","BLACK","Gasoline","N","PREMIER FLEET CARS INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"7950Livery"
"Ambulance","721519","ACTIVE","MERCEDES","SPRINTER","2019","YELLOW","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721519Ambulance"
"Charter Sightseeing","13060","INACTIVE","FORD","F650","2011","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13060Charter Sightseeing"
"Taxi","4699","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","BAROMETER II HACKING CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","4699Taxi"
"Taxi","1869","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","SLSJETS IV CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","1869Taxi"
"Livery","9230","ACTIVE","LINCOLN","CORSAIR","2022","BLACK","Gasoline","N","GOLD EAGLE LIMO INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"9230Livery"
"Taxi","3117","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","DELL CAB COMPANY","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","DIS-AFFILIATED","Owner Manager","3117Taxi"
"Pedicab","90","ACTIVE","VIP","VIP","2014","BLUE/WHITE","Pedal","N","PEDICAB RIDE GUYS LLC","1919 S. MICHIGAN AVE. AVE.","CHICAGO","IL","60616",,,"90Pedicab"
"Taxi","5718","VIOLATION","TOYOTA","PRIUS","2012","WHITE","Hybrid","N","ODYSSEY CAB CO","9696 W. FOSTER AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner Manager","5718Taxi"
"Livery","7782","ACTIVE","GMC","YUKON","2022","BLACK","Gasoline","N","ABEL RIOJA","2508 N. OAK PARK AVE.","CHICAGO","IL","60707",,,"7782Livery"
"Livery","70082","ACTIVE","CADILLAC","ESCALADE","2023","BLACK","Gasoline","N","HOLO BLACK LUXURY INC","5054 N. DELPHIA AVE.","CHICAGO","IL","60656",,,"70082Livery"
"Taxi","2032","SURRENDER","TOYOTA","PRIUS","2014","GREEN","Hybrid","N","NECT 48 LLC","6500 N. WESTERN AVE.","CHICAGO","IL","60645","TAXI TOWN AFFILIATION LLC","Medallion Leasing and Management, Inc.","2032Taxi"
"Ambulance","721520","ACTIVE","MERCEDES","SPRINTER","2019","YELLOW","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721520Ambulance"
"Livery","7908","ACTIVE","CADILLAC","ESCALADE ESV","2023","BLACK","Gasoline","N","CITI LIMOUSINE GROUP INC","4905 N. MARMORA AVE.","CHICAGO","IL","60630",,,"7908Livery"
"Ambulance","5214","INACTIVE","FORD","E350","2009","BLACK/RED","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"5214Ambulance"
"Livery","7348","SURRENDER","BMW","740 I","2022","BLACK","Gasoline","N","First Class Limousine Transportation Service Corporation","5910 N. MAPLEWOOD AVE.","CHICAGO","IL","60659",,,"7348Livery"
"Livery","9945","ACTIVE","FORD","EXPEDITION","2023","BLACK","Gasoline","N","D M LIMO INC.","380 E. 71ST ST.","CHICAGO","IL","60619",,,"9945Livery"
"Livery","9398","INACTIVE","LINCOLN","MKT","2016","BLACK","Gasoline","N","CHICAGO WORLDWIDE LIMO INC.","3834 N. PACIFIC AVE.","CHICAGO","IL","60634",,,"9398Livery"
"Taxi","2526","ACTIVE","TOYOTA","CAMRY","2020","WHITE","Hybrid","N","MASHAL TRANS INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner Manager","2526Taxi"
"Taxi","1848","VIOLATION","TOYOTA","PRIUS","2012","WHITE","Hybrid","N","BEDFORD CAB CORP","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1848Taxi"
"Taxi","4274","VIOLATION","TOYOTA","PRIUS","2012","WHITE","Hybrid","N","JASHAN, INC","4020 W. GLENLAKE AVE.","CHICAGO","IL","60646","DIS-AFFILIATED","Owner Manager","4274Taxi"
"Livery","9325","ACTIVE","CHEVROLET","SUBURBAN","2020","BLACK","Gasoline","N","DEREN LIMOUSINE INC","4258 N. ELSTON AVE.","CHICAGO","IL","60618",,,"9325Livery"
"Taxi","470","ACTIVE","TOYOTA","CAMRY","2015","BLUE/WHITE","Hybrid","N","MCCAB VIII CORP.","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Sun Financial Services, Inc.","470Taxi"
"Taxi","4994","SURRENDER","TOYOTA","PRIUS","2015","WHITE","Hybrid","N","I.B.M.F. TAXI LLC","4640 N. SHERIDAN RD.","CHICAGO","IL","60640","Flash Cab Co","Owner-Operator","4994Taxi"
"Taxi","6980","INACTIVE",,,,,"Gasoline","N","CITY OF CHICAGO BACP","2350 W. OGDEN AVE.","CHICAGO","IL","60608",,,"6980Taxi"
"Charter Sightseeing","4629","INACTIVE","MCI","102C3","1991","RED/WHITE/BLUE","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"4629Charter Sightseeing"
"Medicar","9384","INACTIVE","NISSAN","QUEST","2007","BLUE","Gasoline","N","PREMIER COMMUNICATIONS & MARKETING LLC","4627 S. LANGLEY AVE.","CHICAGO","IL","60653",,,"9384Medicar"
"Livery","8581","ACTIVE","FORD","EXPEDITION PLATINUM","2022","BLACK","Gasoline","N","METRO CHICAGO LIMO INC.","3700 S. ASHLAND AVE.","CHICAGO","IL","60609",,,"8581Livery"
"Taxi","2203","VIOLATION","HYUNDAI","ELANTRA","2018","WHITE","Gasoline","N","NEMESIS CAB CORP.","2945 W. PETERSON AVE.","CHICAGO","IL","60659","Top Cab Association","Top Cab Corp.","2203Taxi"
"Taxi","1164","VIOLATION","TOYOTA","SIENNA","2021","BLACK","Hybrid","Y","AFRICAN LION CORP","6814 S. JEFFERY BLVD.","CHICAGO","IL","60649","Independent1","Owner-Operator","1164Taxi"
"Livery","7798","ACTIVE","LINCOLN","AVIATOR","2023","BLACK","Gasoline","N","TAJ PALACE INC,","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"7798Livery"
"Taxi","6410","ACTIVE","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","W A TAXI INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner-Operator","6410Taxi"
"Taxi","4965","ACTIVE","TOYOTA","CAMRY","2015","WHITE","Hybrid","N","BENGAL CAB CORPORATION","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","Globe Taxi Association Inc","Owner-Operator","4965Taxi"
"Taxi","2066","VIOLATION","TOYOTA","PRIUS","2012","GRAY/WHITE","Hybrid","N","ABSALAT CAB CO","7405 N. WESTERN AVE.","CHICAGO","IL","60645","Choice Taxi Association Inc","Owner-Operator","2066Taxi"
"Taxi","4959","VIOLATION","TOYOTA","PRIUS","2014","WHITE","Hybrid","N","SLSJETS II CAB CORP.","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","4959Taxi"
"Ambulance","721524","ACTIVE","MERCEDES","SPRINTER","2019","YELLOW","Gasoline","N","SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.","395 W. LAKE ST.","ELMHURST","IL","60126",,,"721524Ambulance"
"Medicar","9071","INACTIVE","FORD","E350","2004","SILVER","Gasoline","N","ALC MEDICAL TRANSPORTATION","8645 S. CREGIER AVE.","CHICAGO","IL","60617",,,"9071Medicar"
"Taxi","3440","VIOLATION","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","FELLYTONE INC","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner-Operator","3440Taxi"
"Livery","8837","RESERVED","LINCOLN","CORSAIR","2023","BLACK","Gasoline","N","TEN STAR LIMO INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"8837Livery"
"Low Speed Electric","9871","VIOLATION","TUK TUK","L5 LIMO GT","2018","WHITE","Electric","N","TUK TUK CHICAGO LLC","501 N. WELLS ST.","CHICAGO","IL","60654",,,"9871Low Speed Electric"
"Livery","70705","ACTIVE","FORD","EXPEDITION","2024","BLACK","Gasoline","N","KAREEM TRANS INC.","5701 N. KIMBALL AVE.","CHICAGO","IL","60659",,,"70705Livery"
"Livery","8428","ACTIVE","LINCOLN","CORSAIR","2023","BLACK","Gasoline","N","SONBLAYA TRANSPORT INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"8428Livery"
"Taxi","1874","ACTIVE","TOYOTA","CAMRY","2012","YELLOW","Hybrid","N","CHANDNI CAB COMPANY","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","Yellow Cab Association","Owner-Operator","1874Taxi"
"Taxi","4902","VIOLATION","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","1716 TRANSPORT LLC","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","4902Taxi"
"Taxi","5097","ACTIVE","TOYOTA","PRIUS","2016","WHITE","Gasoline","N","BIZ4U INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","5097Taxi"
"Livery","7466","ACTIVE","CHEVROLET","SUBURBAN","2022","BLACK","Gasoline","N","PREMIUM TRANSPORTATION AND FREIGHT INC.","5905 S. KEDZIE AVE.","CHICAGO","IL","60629",,,"7466Livery"
"Charter Sightseeing","16808","INACTIVE","GMC","C5500","2007","WHITE","Gasoline","N","CHICAGOLAND BUS RENTALS, LLC","4104 S. CAMPBELL AVE.","CHICAGO","IL","60632",,,"16808Charter Sightseeing"
"Charter Sightseeing","18829","INACTIVE","MERCEDES","SPRINTER","2016","BLACK","Gasoline","N","HYBRID LIMO INC","3630 N. KENNETH AVE.","CHICAGO","IL","60641",,,"18829Charter Sightseeing"
"Taxi","6922","VIOLATION","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","MAHDIYA INC","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner-Operator","6922Taxi"
"Charter Sightseeing","19008","INACTIVE","FORD","F550","2015","WHITE","Gasoline","N","WAY TO GO LIMOUSINE INC","7532 S. DORCHESTER AVE.","CHICAGO","IL","60619",,,"19008Charter Sightseeing"
"Charter Sightseeing","17085","INACTIVE","FORD","F550","2012","NONE","Gasoline","N","CHICAGOLAND BUS RENTALS, LLC","4104 S. CAMPBELL AVE.","CHICAGO","IL","60632",,,"17085Charter Sightseeing"
"Livery","9786","ACTIVE","LINCOLN","NAVIGATOR L","2023","BLACK","Gasoline","N","DANAYAL LIMOUSINE INC.","3530 W. PETERSON AVE.","CHICAGO","IL","60659",,,"9786Livery"
"Taxi","3695","ACTIVE","TOYOTA","PRIUS","2015","WHITE/BLUE","Hybrid","N","W CITY CAB LLC","2719 N. KIMBALL AVE.","CHICAGO","IL","60647","Independent1","Owner-Operator","3695Taxi"
"Livery","7037","ACTIVE","CADILLAC","ESCALADE ESV","2022","BLACK","Gasoline","N","CONAWAY & CHEN DRIVING SERVICES INC.","3637 S. ARCHER AVE.","CHICAGO","IL","60609",,,"7037Livery"
"Livery","8957","ACTIVE","LINCOLN","NAVIGATOR","2023","BLACK","Gasoline","N","PAWFECT LOVE COMPANY","3258 S. WESTERN AVE.","CHICAGO","IL","60608",,,"8957Livery"
"Livery","9401","ACTIVE","LINCOLN","AVIATOR","2022","BLACK","Gasoline","N","TRANSPORT LIMOUSINE SERVICE INC","6125 N. NW HWY.","CHICAGO","IL","60631",,,"9401Livery"
"Livery","7452","RESERVED","LINCOLN","NAUTILUS","2022","BLACK","Gasoline","N","D M LIMO INC.","380 E. 71ST ST.","CHICAGO","IL","60619",,,"7452Livery"
"Livery","70427","ACTIVE","BMW","X7","2019","BLACK","Gasoline","N","4 NUR INC.","5421 N. EAST RIVER RD.","CHICAGO","IL","60656",,,"70427Livery"
"Livery","8843","RESERVED","LINCOLN","MKT","2017","BLACK","Gasoline","N","LUCKY LIVERY INC","5905 S. KEDZIE AVE.","CHICAGO","IL","60629",,,"8843Livery"
"Charter Sightseeing","20638","ACTIVE","FORD","TRANSIT","2015","BLACK","Gasoline","N","IB LUXURY TRANSPORTATION CORP.","2829 N. SACRAMENTO AVE.","CHICAGO","IL","60618",,,"20638Charter Sightseeing"
"Livery","7567","ACTIVE","CADILLAC","ESCALADE ESV","2023","BLACK","Gasoline","N","RENDEZVOUS LIMOUSINE INC.","6160 N. CICERO AVE.","CHICAGO","IL","60646",,,"7567Livery"
"Taxi","5000","SURRENDER","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","REHMAN BROTHERS INC","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","5000Taxi"
"Taxi","5283","ACTIVE","TOYOTA","SIENNA","2013","WHITE/BLACK/STRIPES","Gasoline","N","SJ TAXI CORP.","8540 S. MOZART ST.","CHICAGO","IL","60652","Independent1","Owner-Operator","5283Taxi"
"Livery","7635","ACTIVE","CHEVROLET","SUBURBAN","2021","BLACK","Gasoline","N","MOHAMED M MALIN","1818 W. NORWOOD ST.","CHICAGO","IL","60660",,,"7635Livery"
"Livery","8586","ACTIVE","LINCOLN","NAVIGATOR L","2022","BLACK","Gasoline","N","AN-NOOR INC.","2543 W. HOWARD ST.","CHICAGO","IL","60645",,,"8586Livery"
"Pedicab","164","VIOLATION","VIP","NONE","2018","BLUE","Pedal","N","BIKE TAXI LLC","4235 N. KEDZIE AVE.","CHICAGO","IL","60618",,,"164Pedicab"
"Taxi","702","VIOLATION","FORD","ESCAPE","2020","ORANGE","Hybrid","N","Z & Z CAB INC","4301 W. MONTROSE AVE.","CHICAGO","IL","60641","WOLLEY TAXI","Owner Manager","702Taxi"
"Taxi","4046","VIOLATION","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","CHICAGO-WIDE CORPORATION","2601 W. PETERSON AVE.","CHICAGO","IL","60659","DIS-AFFILIATED","Owner Manager","4046Taxi"
"Taxi","1910","ACTIVE","TOYOTA","SIENNA","2022","WHITE","Hybrid","Y","RASHEED EXPRESS, INC","2601 W. PETERSON AVE.","CHICAGO","IL","60659","City Service Taxi Association","Owner-Operator","1910Taxi"
"Taxi","4209","SURRENDER","TOYOTA","PRIUS","2017","WHITE","Hybrid","N","DANNY S JADOU","4900 N. MONT CLARE AVE.","CHICAGO","IL","60656","DIS-AFFILIATED","Owner-Operator","4209Taxi"
"Charter Sightseeing","15064","INACTIVE","AUDI","CARRYALL","2000","RED","Gasoline","N","YILDIRIM CAB CO","3659 W. ADDISON ST.","CHICAGO","IL","60618",,,"15064Charter Sightseeing"
"Medicar","6481","INACTIVE","FORD","E250","2007","WHITE","Gasoline","N","HEALTHCARE PLUS CORPORATION","3949 N. PULASKI RD.","CHICAGO","IL","60641",,,"6481Medicar"
"Taxi","5573","SURRENDER","TOYOTA","CAMRY","2012","WHITE","Hybrid","N","SWEETGRASS CAPITAL CORP.","4118 W. LAWRENCE AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","5573Taxi"
"Livery","7767","ACTIVE","LINCOLN","NAVIGATOR L","2022","BLACK","Gasoline","N","CHICAGO BLUE LIMOUSINE SERVICE LLC","3121 W. ADDISON ST.","CHICAGO","IL","60618",,,"7767Livery"
"Taxi","4621","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","CHICAGO SEVEN INC","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","4621Taxi"
"Charter Sightseeing","14698","INACTIVE","INTL","C-MAX","2013","WHITE","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"14698Charter Sightseeing"
"Taxi","2049","ACTIVE","FORD","ESCAPE","2012","GREEN","Hybrid","N","SCORPIO INC.","6500 N. WESTERN AVE.","CHICAGO","IL","60645","TAXI TOWN AFFILIATION LLC","Medallion Leasing and Management, Inc.","2049Taxi"
"Livery","7596","VIOLATION","LINCOLN","NAVIGATOR","2019","BLACK","Gasoline","N","S & F LIMOUSINE SERVICE INC.","2237 S. STEWART AVE.","CHICAGO","IL","60616",,,"7596Livery"
"Taxi","3664","ACTIVE","TOYOTA","PRIUS","2012","BLUE/WHITE","Hybrid","N","LUXURY LINE TAXI CAB INC","4626 W. CORNELIA AVE.","CHICAGO","IL","60641","Sun Taxi Association Inc","Owner-Operator","3664Taxi"
"Taxi","1940","REVOKED","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","POP CAB CO","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1940Taxi"
"Pedicab","86","ACTIVE","CUSTOM","CSM STYLE","2018","BLACK","Pedal","N","EASY RIDER PEDICAB LLC","2884 S. ARCHER AVE.","CHICAGO","IL","60608",,,"86Pedicab"
"Taxi","1619","VIOLATION","TOYOTA","PRIUS","2014","WHITE","Hybrid","N","RNBBS TAXI LLC","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","1619Taxi"
"Taxi","1352","VIOLATION","FORD","ESCAPE","2012","WHITE","Hybrid","N","BARBIE IN CHICAGO CAB CORP","2617 S. WABASH AVE.","CHICAGO","IL","60616","EXPIRED AFFILIATION","Owner Manager","1352Taxi"
"Livery","7290","ACTIVE","LINCOLN","AVIATOR","2023","BLACK","Gasoline","N","AYSHA TRANSPORTATION INC.","6166 W. HIGGINS AVE.","CHICAGO","IL","60630",,,"7290Livery"
"Taxi","1984","VIOLATION","FORD","ESCAPE","2010","GREEN","Hybrid","N","CHRISS, INC.","6500 N. WESTERN AVE.","CHICAGO","IL","60645","TAXI TOWN AFFILIATION LLC","Medallion Leasing and Management, Inc.","1984Taxi"
"Medicar","19846","VIOLATION","DODGE","JOURNEY","2012","SILVER","Gasoline","N","SAGA TRANSPORTATION CO.","4326 W. AUGUSTA BLVD.","CHICAGO","IL","60651",,,"19846Medicar"
"Livery","9271","RESERVED","LINCOLN","NAVIGATOR","2016","BLACK","Gasoline","N","LAL'S INC","6104 N. OAKLEY AVE.","CHICAGO","IL","60659",,,"9271Livery"
"Medicar","9327","INACTIVE","FORD","TRANSIT","2020","WHITE","Gasoline","N","COMMUNITY PASTOR CARE LLC","5113 S. HARPER AVE.","CHICAGO","IL","60615",,,"9327Medicar"
"Taxi","4075","VIOLATION","TOYOTA","RAV4","2016","WHITE","Hybrid","N","RAHWA & BROS. CAB CO","2601 W. PETERSON AVE.","CHICAGO","IL","60659","DIS-AFFILIATED","Owner Manager","4075Taxi"
"Taxi","3719","VIOLATION","NISSAN","ALTIMA","2011","WHITE","Hybrid","N","LOYALTY TAXI LLC","4536 N. ELSTON AVE.","CHICAGO","IL","60630","DIS-AFFILIATED","Owner Manager","3719Taxi"
"Livery","9703","ACTIVE","LINCOLN","AVIATOR","2023","BLACK","Gasoline","N","CHICAGO BLACK LIMO SERVICE INC","2214 W. HIGHLAND AVE.","CHICAGO","IL","60659",,,"9703Livery"
"Livery","7045","ACTIVE","LINCOLN","NAUTILUS","2023","BLACK","Gasoline","N","FES TRANSPORTATION, INC.","5765 N. LINCOLN AVE.","CHICAGO","IL","60659",,,"7045Livery"
"Ambulance","5611","INACTIVE","FORD","E350","2007","WHITE/RED","Gasoline","N","MEDICAL EXPRESS AMBULANCE SERV","5650 W. HOWARD ST.","SKOKIE","IL","60077",,,"5611Ambulance"
"Taxi","5294","SURRENDER","TOYOTA","CAMRY","2014","WHITE","Hybrid","N","ARCTIC INC","9696 W. FOSTER AVE.","CHICAGO","IL","60656","Flash Cab Co","Owner Manager","5294Taxi"
"Taxi","3945","VIOLATION","TOYOTA","PRIUS","2013","WHITE","Hybrid","N","COLLINS HACKING CORP.","3800 N. MILWAUKEE AVE.","CHICAGO","IL","60641","DIS-AFFILIATED","Owner Manager","3945Taxi"
"Livery","8624","RESERVED","LINCOLN","CONTINENTAL","2020","BLACK","Gasoline","N","BLACK PEARL TRANSPORTATION INC","8339 S. LA SALLE ST.","CHICAGO","IL","60620",,,"8624Livery"
"Charter Sightseeing","13363","INACTIVE","KIA","SEDONA","2009","WHITE","Gasoline","N","IK CHAN CHOI","5450 N. CALIFORNIA AVE.","CHICAGO","IL","60625",,,"13363Charter Sightseeing"
